y_true,y_pred
2.5854297e-05,-78.92002
2.5854297e-05,-30.245274
162.4,276.98914
1391.2001,1158.5605
2869.6,2711.1582
3704.8,3485.6694
4125.6,3768.4426
4274.4,3767.7107
4135.1997,3584.0544
3712.4,3148.8574
2969.2002,2282.8127
1871.6,1217.3582
510.0,322.43427
9.199977,-14.522862
2.5854297e-05,-80.84861
2.5854297e-05,-111.21751
2.5854297e-05,-80.53355
2.5854297e-05,-58.060825
2.5854297e-05,-25.011936
2.5854297e-05,-15.05277
2.5854297e-05,-16.295383
2.5854297e-05,-23.203587
2.5854297e-05,-7.1393175
2.5854297e-05,17.421474
2.5854297e-05,41.819485
2.5854297e-05,137.37485
161.6,444.87146
1719.6,1448.0853
3016.4001,2604.8757
3671.5999,3289.8708
4018.0,3679.8796
4108.4,3827.4492
3936.4001,3704.987
3588.0002,3344.2065
2838.8,2542.2703
1822.8,1440.9259
503.6,448.7837
5.9999647,33.274807
2.5854297e-05,-110.72776
2.5854297e-05,-124.22147
2.5854297e-05,-94.341774
2.5854297e-05,-70.99741
2.5854297e-05,-34.06003
2.5854297e-05,-18.272984
2.5854297e-05,-29.633701
2.5854297e-05,-33.068882
2.5854297e-05,0.21566306
2.5854297e-05,46.373196
2.5854297e-05,124.01339
2.5854297e-05,227.82803
140.80002,439.5116
692.0,878.7793
1460.7999,1882.0521
2411.5999,2591.181
3097.2,2954.577
3125.6,2991.9475
3228.0,2960.0652
2914.0,2621.0093
2274.4,2052.3936
1498.0,1279.4164
444.0,530.4428
17.600002,113.05404
2.5854297e-05,-16.922153
2.5854297e-05,-63.84287
2.5854297e-05,-71.346535
2.5854297e-05,-52.07944
2.5854297e-05,-4.555028
2.5854297e-05,5.563075
2.5854297e-05,-1.6122178
2.5854297e-05,-4.928319
2.5854297e-05,-29.51157
2.5854297e-05,-14.488439
2.5854297e-05,26.981777
2.5854297e-05,95.449
200.00003,319.57928
1550.0,1017.34186
2727.6,2634.9753
3374.0,3159.237
3732.0,3189.7202
3825.6,2976.1619
3659.2002,2722.8674
3244.0,2441.706
2569.6,1991.7002
1610.8,1202.0211
411.6,442.9779
18.800014,67.23458
2.5854297e-05,-77.51652
2.5854297e-05,-125.88242
2.5854297e-05,-97.86118
2.5854297e-05,-70.19822
2.5854297e-05,-21.491184
2.5854297e-05,1.3733169
2.5854297e-05,5.533595
2.5854297e-05,9.951381
2.5854297e-05,2.6643934
2.5854297e-05,13.403834
2.5854297e-05,61.93997
2.5854297e-05,150.79172
225.19998,405.39157
1520.0,1156.6649
2712.8,2622.8955
3374.0,3164.45
3708.7998,3334.5476
3801.2,3352.6821
3596.8,3133.1924
3182.0002,2822.6887
2534.0,2192.5266
1526.0,1269.748
470.4,401.35336
20.39999,-1.9607285
2.5854297e-05,-77.16178
2.5854297e-05,-83.93412
2.5854297e-05,-55.856846
2.5854297e-05,-32.426304
2.5854297e-05,-10.685094
2.5854297e-05,-13.726171
2.5854297e-05,-16.113194
2.5854297e-05,-22.20792
2.5854297e-05,-6.9548693
2.5854297e-05,24.020351
2.5854297e-05,68.1437
2.5854297e-05,183.25412
268.00003,456.38174
1418.4,1201.2654
2708.4,2050.2996
3263.6,2789.5117
2979.5999,2869.75
2444.8,2734.7056
2207.6,2572.0286
2735.2,2297.07
2025.2,1785.5005
1143.6,969.90063
439.6,379.14917
18.39999,40.61294
2.5854297e-05,-84.056984
2.5854297e-05,-118.618996
2.5854297e-05,-104.18174
2.5854297e-05,-62.608433
2.5854297e-05,-14.5015
2.5854297e-05,-12.558934
2.5854297e-05,-15.39536
